7725193,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e089,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725199,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e08f,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725205,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e095,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725211,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e09b,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725242,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0ba,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725248,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0c0,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725276,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0dc,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725282,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0e2,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725286,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0e6,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725290,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0ea,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725294,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0ee,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.48 м³,0.0000,-220.0000,0,0
7725298,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0f2,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725302,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0f6,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725307,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e0fb,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725312,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e100,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725817,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e2f9,2.4.3.1_02_03,(3) План третьего этажа,2,Несущие колонны,Family Type: 600x400, Family: Колонна бетонная_Квадратная_ADSK_2,600x400,3080.0000,3 м²,0.72 м³,0.0000,-220.0000,0,0
7725824,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e300,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725828,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e304,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725832,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e308,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725836,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e30c,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
