7466934,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb6,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466935,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb7,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467000,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071eff8,,(6) План шестого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467001,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071eff9,,(6) План шестого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467002,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071effa,,(6) План шестого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467003,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071effb,,(6) План шестого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467004,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071effc,,(6) План шестого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467005,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071effd,,(6) План шестого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467006,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071effe,,(6) План шестого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7467007,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efff,,(6) План шестого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
